id,postcode,latitude,longitude
10281,YO26 5AR,53.954978,-1.1394
10282,YO26 5AT,53.952758,-1.141869
10283,YO26 5AU,53.952434,-1.141799
10284,YO26 5AW,53.95202,-1.140436
10285,YO26 5AX,53.952064,-1.14167
10286,YO26 5AY,53.952733,-1.143454
10287,YO26 5AZ,53.953004,-1.142321
10288,YO26 5BA,53.953282,-1.142239
10289,YO26 5BB,53.953553,-1.142492
10290,YO26 5BD,53.953586,-1.143254
10291,YO26 5BE,53.953899,-1.14173
10292,YO26 5BF,53.953187,-1.146629
10293,YO26 5BG,53.954103,-1.14399
10294,YO26 5BH,53.95479,-1.141949
10295,YO26 5BJ,53.954526,-1.141497
10296,YO26 5BL,53.953456,-1.140254
10297,YO26 5BN,53.953753,-1.140148
10298,YO26 5BP,53.96329,-1.120396
10299,YO26 5BQ,53.953475,-1.144048
10300,YO26 5BR,53.957083,-1.139592
10301,YO26 5BS,53.956511,-1.133767
10302,YO26 5BT,53.956164,-1.134232
10303,YO26 5BU,53.95684,-1.13831
10304,YO26 6JF,53.984136,-1.150938
10305,YO26 6JG,53.984761,-1.150377
10306,YO26 6JH,53.985982,-1.150199
10307,YO26 6JJ,53.98601,-1.151556
10308,YO26 6JL,53.985532,-1.151291
10309,YO26 6JN,53.985665,-1.152371
10310,YO26 6JP,53.984438,-1.15296
10311,YO26 6JQ,53.985042,-1.150645
10312,YO26 6JR,53.983997,-1.152924
10313,YO26 6JS,53.982842,-1.154838
10314,YO26 6JT,53.98381,-1.155557
10315,YO26 6JU,53.985244,-1.154979
10316,YO26 6JW,53.985035,-1.152247
10317,YO26 6JX,53.986823,-1.153476
10318,YO26 6JY,53.986429,-1.152386
10319,YO26 6JZ,53.987065,-1.150726
10320,YO26 6LA,53.987691,-1.150256
10321,YO26 6LB,53.987858,-1.144716
10322,YO26 6LD,53.98667,-1.144436
10323,YO26 6LE,53.988667,-1.144669
10324,YO26 6LF,53.988549,-1.143284
10325,YO26 5BW,53.966553,-1.132785
10326,YO26 5BX,53.957498,-1.139797
10327,YO26 5BY,53.956384,-1.139859
10328,YO26 5BZ,53.955649,-1.136354
10329,YO26 5DA,53.955175,-1.135501
10330,YO26 5DB,53.954238,-1.136359
10331,YO26 5DD,53.953457,-1.135308
10332,YO26 5DE,53.953477,-1.138075
10333,YO26 5DF,53.953773,-1.138084
10334,YO26 5DG,53.954583,-1.136924
10335,YO26 5DH,53.952692,-1.137686
10336,YO26 5DJ,53.953118,-1.138128
10337,YO26 5DL,53.952396,-1.139079
10338,YO26 5DN,53.952245,-1.138024
10339,YO26 5DP,53.952422,-1.136314
10340,YO26 5DQ,53.954393,-1.13801
10341,YO26 5DR,53.95124,-1.138188
10342,YO26 5DS,53.950826,-1.141908
10343,YO26 5DT,53.951801,-1.139968
10344,YO26 5DU,53.951822,-1.139221
10345,YO26 5DW,53.952821,-1.135672
10346,YO26 5DX,53.954301,-1.140206
10347,YO26 5DY,53.961202,-1.127451
10348,YO26 5DZ,53.961789,-1.126616
10349,YO26 5EA,53.962702,-1.124829
10350,YO26 5EB,53.961899,-1.125653
10351,YO26 5ED,53.961278,-1.126825
10352,YO26 5EE,53.960281,-1.126922
10353,YO26 5EF,53.959571,-1.128064
10354,YO26 5EG,53.957879,-1.130218
10355,YO26 5EH,53.958752,-1.131733
10356,YO26 5EJ,53.958938,-1.130089
10357,YO26 5EL,53.960848,-1.13072
10358,YO26 5EN,53.96167,-1.133751
10359,YO26 5EP,53.961837,-1.133169
10360,YO26 5EQ,53.957223,-1.131527
10361,YO26 5ER,53.962001,-1.132266
10362,YO26 5ES,53.9597,-1.132268
10363,YO26 5ET,53.96013,-1.132244
10364,YO26 5EU,53.960463,-1.130835
10365,YO26 5EW,53.959352,-1.132672
10366,YO26 5EX,53.961077,-1.13256
10367,YO26 5EY,53.962277,-1.131986
10368,YO26 5EZ,53.961259,-1.130376
10369,YO26 5HA,53.959932,-1.128346
10370,YO26 5HB,53.963455,-1.131987
10371,YO26 5HD,53.963783,-1.131415
10372,YO26 5HE,53.959129,-1.130436
10373,YO26 5HG,53.963319,-1.12192
10374,YO26 5HH,53.962371,-1.121421
10375,YO26 5HJ,53.961232,-1.121643
10376,YO26 5HL,53.960808,-1.122658
10377,YO26 5HN,53.959279,-1.123772
10378,YO26 5HP,53.959227,-1.122874
10379,YO26 5HQ,53.962813,-1.121564
10380,YO26 5HR,53.960078,-1.122399
10381,YO26 5HS,53.959275,-1.123209
10382,YO26 5HT,53.957291,-1.123525
10383,YO26 5HU,53.956862,-1.124047
10384,YO26 5HW,53.958385,-1.123227
10385,YO26 5HX,53.958763,-1.124515
10386,YO26 5HY,53.961071,-1.123064
10387,YO26 5HZ,53.962722,-1.122679
10388,YO26 5JA,53.963843,-1.122259
10389,YO26 5JB,53.963856,-1.122792
10390,YO26 5JD,53.964308,-1.124414
10391,YO26 5JE,53.963676,-1.124092
10392,YO26 5JF,53.964393,-1.124946
10393,YO26 5JG,53.964779,-1.126218
10394,YO26 5JH,53.965497,-1.127331
10395,YO26 5JP,53.961515,-1.123482
10396,YO26 5JQ,53.965217,-1.127078
10397,YO26 5JR,53.961474,-1.124123
10398,YO26 5JS,53.961533,-1.124746
10399,YO26 5JT,53.960498,-1.124585
10400,YO26 5JU,53.959671,-1.126965
10401,YO26 5JX,53.959396,-1.126331
10402,YO26 5JY,53.959356,-1.125798
10403,YO26 5JZ,53.960042,-1.124854
10404,YO26 5LA,53.958959,-1.125501
10405,YO26 5LB,53.957094,-1.124946
10406,YO26 5LD,53.95633,-1.124962
10407,YO26 5LE,53.957097,-1.126561
10408,YO26 5LF,53.957061,-1.127827
10409,YO26 5LG,53.957845,-1.12682
10410,YO26 5LH,53.956744,-1.129906
10411,YO26 5LJ,53.956338,-1.129717
10412,YO26 5LL,53.955551,-1.13026
10413,YO26 5LN,53.955618,-1.129579
10414,YO26 5LP,53.954535,-1.129023
10415,YO26 5LQ,53.957513,-1.129433
10416,YO26 5LR,53.954512,-1.1307
10417,YO26 5LS,53.954857,-1.13253
10418,YO26 5LT,53.955755,-1.133615
10419,YO26 5LU,53.954993,-1.133875
10420,YO26 5LY,53.955759,-1.129256
10421,YO26 5LZ,53.966881,-1.128445
10422,YO26 5NA,53.9669,-1.12128
10423,YO26 5NB,53.967237,-1.120587
10424,YO26 5ND,53.966154,-1.128567
10425,YO25 9TX,53.933316,-0.563831
10426,YO25 9TY,53.933416,-0.562457
10427,YO25 9TZ,53.932688,-0.561547
10428,YO25 9UA,53.932542,-0.563005
10429,YO25 9UB,53.931753,-0.562234
10430,YO25 9UD,53.9314,-0.56149
10431,YO25 9UE,53.932533,-0.560781
10432,YO25 9UF,53.93297,-0.558811
10433,YO25 9UG,53.933765,-0.558515
10434,YO25 9UH,53.933959,-0.563474
10435,YO25 9UJ,53.936615,-0.563078
10436,YO25 9UL,53.93395,-0.565774
10437,YO25 9UN,53.936791,-0.565814
10438,YO25 9UP,53.932831,-0.56464
10439,YO25 9UQ,53.934994,-0.562924
10440,YO25 9UR,53.956656,-0.575536
10441,YO25 9US,53.932223,-0.56262
10442,YO25 9UT,53.956564,-0.575341
10443,YO25 9UU,53.956493,-0.574755
10444,YO25 9UW,53.933883,-0.56468
10445,YO25 9UX,53.957684,-0.577458
10446,YO25 9UY,53.958322,-0.575851
10447,YO25 9UZ,53.959301,-0.576625
10448,YO25 9WF,53.999389,-0.459156
10452,YO25 9WX,53.999389,-0.459156
10454,YO25 9XA,53.957362,-0.571397
10455,YO25 9XB,53.957543,-0.56783
10456,YO25 9XD,53.956098,-0.571654
10457,YO25 9XE,53.95676,-0.572261
10458,YO25 9XF,54.017833,-0.578653
10459,YO25 9XH,54.01919,-0.585556
10460,YO25 9XJ,54.01937,-0.580238
10461,YO25 9XL,54.018997,-0.581411
10462,YO25 9XN,54.019944,-0.574113
10463,YO25 9XP,54.0204,-0.576128
10464,YO25 9XQ,54.018703,-0.579345
10465,YO25 9XR,54.018906,-0.572973
10466,YO25 9XT,54.018676,-0.575465
10467,YO25 9XU,54.016705,-0.576864
10468,YO25 9XW,54.019367,-0.577002
10469,YO25 9XX,54.018285,-0.580504
10470,YO25 9XY,54.019884,-0.581075
10471,YO25 9XZ,54.016989,-0.578045
10472,YO25 9YA,54.020046,-0.577376
10473,YO25 9YB,54.019781,-0.577019
10474,YO25 9YD,54.020162,-0.575052
10475,YO25 9YE,54.018194,-0.577378
10476,YO25 9YG,54.019461,-0.582693
10477,YO25 9YH,54.01841,-0.577401
10478,YO25 9YJ,54.011104,-0.575239
10479,YO25 9YL,53.954076,-0.430575
10480,YO25 9YN,54.019074,-0.575013
10482,YO25 9YU,53.966589,-0.436157
10483,YO25 9YW,53.965357,-0.440975
10484,YO25 9YX,53.954826,-0.429496
10485,YO25 9YY,53.966525,-0.436733
10486,YO25 9YZ,53.966571,-0.438216
10487,YO26 0AN,53.960448,-1.092345
10488,YO26 0AS,53.960448,-1.092345
10498,YO26 0DA,53.96043,-1.092336
10507,YO26 0DQ,53.960448,-1.092345
10511,YO26 5NE,53.96691,-1.132408
10512,YO26 5NF,53.967233,-1.132356
10513,YO26 5NG,53.967672,-1.130975
10514,YO26 5NH,53.966535,-1.131547
10515,YO26 5NJ,53.96635,-1.129676
10516,YO26 5NL,53.965681,-1.12912
10517,YO26 5NN,53.965365,-1.128949
10518,YO26 5NP,53.965904,-1.132581
10519,YO26 5NQ,53.966921,-1.13035
10520,YO26 5NR,53.965201,-1.131056
10521,YO26 5NS,53.964914,-1.1312
10522,YO26 5NT,53.96469,-1.131219
10523,YO26 5NU,53.964274,-1.129597
10524,YO26 5NW,53.965616,-1.132603
10534,YO26 0EW,53.96043,-1.092336
10535,YO26 0EX,53.960448,-1.092345
10538,YO26 4GA,53.960448,-1.092345
10539,YO26 4GB,53.957552,-1.108943
10540,YO26 4GG,53.957833,-1.109273
10541,YO26 4GL,53.957829,-1.108745
10542,YO26 4LP,53.956862,-1.119001
10543,YO26 4LR,53.956747,-1.11808
10544,YO26 4LS,53.957628,-1.119296
10545,YO26 4LT,53.956456,-1.119946
10546,YO26 4LU,53.956643,-1.119789
10547,YO26 4QN,53.960677,-1.110956
10548,YO26 4QP,53.959544,-1.110919
10549,YO26 4QR,53.96023,-1.111361
10550,YO26 4QS,53.959981,-1.111702
10551,YO26 4QT,53.960704,-1.112219
10552,YO26 4QU,53.960473,-1.112554
10553,YO26 4QW,53.960032,-1.11007
10554,YO26 4QX,53.961176,-1.111646
10555,YO26 4QY,53.95995,-1.1112
10556,YO26 4QZ,53.959638,-1.111542
10557,YO26 4RE,53.960519,-1.114016
10558,YO26 4RH,53.964939,-1.11252
10559,YO26 4RJ,53.961305,-1.118228
10560,YO26 4RL,53.959329,-1.119559
10561,YO26 4RN,53.958124,-1.119438
10562,YO26 4RP,53.961207,-1.117102
10563,YO26 4RR,53.959717,-1.11849
10564,YO26 4RS,53.958856,-1.118843
10565,YO26 4RT,53.961678,-1.11633
10566,YO26 4RU,53.960574,-1.116597
10567,YO26 4RW,53.95837,-1.118732
10568,YO26 4RX,53.960398,-1.117043
10569,YO26 4RY,53.960424,-1.115716
10570,YO26 4RZ,53.960461,-1.114688
10571,YO26 4SA,53.960963,-1.115674
10572,YO26 4SB,53.961096,-1.115352
10573,YO26 4SD,53.961238,-1.115166
10574,YO26 4SE,53.961167,-1.112936
10575,YO26 4SF,53.962151,-1.113494
10576,YO26 4SG,53.962431,-1.11361
10577,YO26 4SH,53.961887,-1.114262
10578,YO26 4SJ,53.961511,-1.113218
10579,YO26 4SL,53.959526,-1.114638
10580,YO26 4SN,53.958624,-1.115358
10581,YO26 4SP,53.959919,-1.115553
10582,YO26 4SR,53.958122,-1.115536
10583,YO26 4SS,53.957697,-1.115225
10584,YO26 4ST,53.957826,-1.115634
10585,YO26 4SU,53.957903,-1.116257
10586,YO26 4SW,53.959959,-1.114842
10587,YO26 4SX,53.957551,-1.116158
10588,YO26 4SY,53.957421,-1.115566
10589,YO26 4SZ,53.957384,-1.116573
10590,YO26 4TA,53.957178,-1.116791
10591,YO26 4TB,53.957506,-1.117363
10592,YO26 4TD,53.957772,-1.116778
10593,YO26 4TE,53.958098,-1.117222
10594,YO26 4TF,53.958102,-1.117777
10595,YO26 4TG,53.958796,-1.117915
10596,YO26 4TH,53.95845,-1.117404
10597,YO26 4TJ,53.958106,-1.116816
10598,YO26 4TP,53.961236,-1.113657
10599,YO26 4TQ,53.95834,-1.117117
10600,YO26 4TU,53.956053,-1.110429
10601,YO26 4TW,53.962981,-1.113827
10602,YO26 4TX,53.956346,-1.111215
10603,YO26 4TY,53.956276,-1.113893
10604,YO26 4TZ,53.956973,-1.114494
10605,YO26 4UA,53.958939,-1.113004
10606,YO26 4UB,53.959026,-1.113749
10607,YO26 4UD,53.959334,-1.112874
10608,YO26 4UE,53.95833,-1.113231
10609,YO26 4UF,53.957122,-1.111519
10610,YO26 4UG,53.956808,-1.111602
10611,YO26 4UH,53.957712,-1.111141
10612,YO26 4UJ,53.958255,-1.111647
10613,YO26 4UL,53.960214,-1.112895
10614,YO26 4UN,53.961097,-1.114346
10615,YO26 4UP,53.961547,-1.114376
10616,YO26 4UQ,53.957619,-1.113124
10617,YO26 4UR,53.960949,-1.112575
10618,YO26 4US,53.962615,-1.099666
10619,YO26 4UT,53.963432,-1.103108
10620,YO26 4UU,53.963163,-1.104425
10621,YO26 4UW,53.961888,-1.115502
10622,YO26 4UX,53.963031,-1.102416
10623,YO26 4UY,53.963206,-1.108997
10626,YO25 9DT,53.984548,-0.500302
10627,YO25 9DU,53.982935,-0.506319
10628,YO25 9DW,53.994896,-0.453616
10629,YO25 9DY,53.981569,-0.50866
10630,YO25 9DZ,53.983137,-0.515543
10631,YO25 9EA,53.981331,-0.505405
10632,YO25 9EB,53.982828,-0.501335
10633,YO25 9ED,53.975778,-0.492597
10634,YO25 9EE,53.975807,-0.515209
10635,YO25 9EF,53.966745,-0.531126
10636,YO25 9EG,53.962686,-0.513221
10637,YO25 9EH,53.965398,-0.545863
10638,YO25 9EJ,53.960845,-0.579453
10639,YO25 9EL,53.971073,-0.597691
10640,YO25 9EN,53.97983,-0.59636
10641,YO25 9EP,53.96882,-0.633943
10642,YO25 9EQ,53.946111,-0.526366
10643,YO25 9ER,53.957389,-0.531958
10644,YO25 9EW,53.98472,-0.60103
10645,YO25 9EX,53.996864,-0.458547
10646,YO25 9EY,53.99525,-0.458695
10647,YO25 9EZ,53.996782,-0.460549
10648,YO25 9GA,53.955868,-0.428069
10649,YO25 9GG,53.999389,-0.459156
10650,YO25 9HD,53.99484,-0.470338
10651,YO25 9HE,53.992027,-0.46393
10652,YO25 9HF,53.990279,-0.463046
10653,YO25 9HG,53.990239,-0.461309
10654,YO25 9HH,53.99103,-0.46973
10655,YO25 9HJ,53.989623,-0.460935
10656,YO25 9HL,53.989764,-0.462791
10657,YO25 9HN,53.986471,-0.423512
10658,YO25 9HP,53.983333,-0.407972
10659,YO25 9HR,53.983128,-0.406028
10660,YO25 9HS,53.982406,-0.407885
10661,YO25 9HT,53.982637,-0.409005
10662,YO25 9HU,53.971715,-0.388045
10663,YO25 9HW,53.984024,-0.413329
10664,YO25 9HX,53.976594,-0.416825
10665,YO25 9HY,53.931433,-0.454429
10666,YO25 9HZ,53.927913,-0.453687
10667,YO25 9JA,53.923653,-0.439179
10668,YO25 9JB,53.928568,-0.459207
10669,YO25 9JD,53.932977,-0.481451
10670,YO25 9JE,53.931468,-0.479947
10671,YO25 9JF,53.930733,-0.480299
10672,YO25 9JG,53.933612,-0.486211
10673,YO25 9JH,53.939298,-0.483035
10674,YO25 9JJ,53.955162,-0.465222
10675,YO25 9JL,53.957218,-0.479026
10676,YO25 9JN,53.956562,-0.447425
10677,YO25 9JQ,53.939422,-0.503643
10678,YO25 9JR,53.930804,-0.478834
10679,YO25 9JT,54.016869,-0.58766
10680,YO25 9JU,54.002485,-0.617922
10681,YO25 9JW,53.93197,-0.482102
10682,YO25 9JX,53.988056,-0.624544
10683,YO25 9JY,53.932012,-0.480512
10684,YO25 9JZ,53.991489,-0.565979
10685,YO25 9LA,53.986394,-0.539825
10686,YO25 9LB,53.9856,-0.536792
10687,YO25 9LD,53.986345,-0.535957
10688,YO25 9LE,53.985543,-0.534898
10689,YO25 9LF,53.984948,-0.535498
10690,YO25 9LG,53.99867,-0.541261
10691,YO25 9LH,53.989529,-0.475928
10692,YO25 9LN,53.956604,-0.434073
10693,YO25 9LP,54.007429,-0.517349
10694,YO25 9LQ,54.012793,-0.546628
10695,YO25 9LR,54.015628,-0.530641
10696,YO25 9LS,54.019232,-0.592255
10697,YO25 9LT,54.026611,-0.609115
10698,YO25 9LU,54.037114,-0.622054
10700,YO25 9LX,54.03373,-0.635053
10701,YO25 9LY,54.034494,-0.635637
10703,YO25 9NA,53.957955,-0.442013
10704,YO25 9ND,53.955917,-0.532878
10705,YO25 9NE,53.957478,-0.533342
10706,YO25 9NF,53.954506,-0.530002
10707,YO25 9NG,53.9538,-0.531032
10708,YO25 9NH,53.95689,-0.530878
10709,YO25 9NJ,53.958046,-0.53131
10710,YO25 9NL,53.958667,-0.530678
10711,YO25 9NN,53.958838,-0.532166
10712,YO25 9NP,53.958659,-0.537197
10713,YO25 9NQ,53.956657,-0.53113
10714,YO25 9NR,53.958616,-0.535298
10715,YO25 9NS,53.960004,-0.539131
10716,YO25 9NU,53.957032,-0.532184
10717,YO25 9NW,53.958805,-0.536038
10718,YO26 4WN,53.960121,-1.100253
10719,YO26 4WS,53.961442,-1.101544
10720,YO26 4WT,53.961042,-1.099694
10721,YO26 4WU,53.960727,-1.100828
10722,YO26 4WX,53.960571,-1.100451
10723,YO26 4WY,53.960385,-1.102
10724,YO26 4WZ,53.960649,-1.102476
10725,YO25 9NX,53.934219,-0.563389
10726,YO25 9NY,53.934226,-0.564013
10727,YO25 9NZ,53.955253,-0.436063
10728,YO25 9PA,53.959678,-0.441571
10729,YO25 9PB,53.966954,-0.439376
10730,YO25 9PD,53.956024,-0.441574
10731,YO25 9PE,53.955162,-0.442925
10732,YO25 9PF,53.951575,-0.447752
10733,YO25 9PG,53.958487,-0.442115
10734,YO25 9PH,53.959795,-0.442539
10735,YO25 9PJ,53.958633,-0.442974
10736,YO25 9PL,53.956521,-0.443728
10737,YO25 9PN,53.960792,-0.44297
10738,YO25 9PP,53.963018,-0.44219
10739,YO25 9PQ,53.957651,-0.444905
10740,YO25 9PR,53.964662,-0.441013
10741,YO25 9PS,53.965691,-0.441069
10742,YO25 9PT,53.964275,-0.442067
10743,YO25 9PU,53.965727,-0.44247
10744,YO25 9PW,53.962097,-0.44256
10745,YO25 9PX,53.966345,-0.434657
10746,YO25 9PY,53.967748,-0.444266
10747,YO25 9PZ,53.967434,-0.437925
10748,YO25 9QA,53.965677,-0.436527
10749,YO25 9QB,53.965986,-0.433904
10750,YO25 9QD,53.965844,-0.432786
10751,YO25 9QE,53.952603,-0.449391
10752,YO25 9QF,53.959584,-0.393696
10753,YO25 9QG,53.951101,-0.377167
10754,YO25 9QH,53.953647,-0.43559
10755,YO25 9QJ,53.954598,-0.436149
10756,YO25 9QL,53.953962,-0.435624
10757,YO25 9QN,53.956524,-0.439095
10758,YO25 9QP,53.959319,-0.441825
10759,YO25 9QQ,53.952151,-0.435296
10760,YO25 9QR,53.957606,-0.442864
10761,YO25 9QS,53.956799,-0.441412
10762,YO25 9QT,53.955611,-0.437361
10763,YO25 9QU,53.955445,-0.439805
10764,YO25 9QW,53.958432,-0.4407
10765,YO25 9QX,53.953595,-0.438503
10766,YO25 9QY,53.955955,-0.435956
10767,YO25 9QZ,53.955512,-0.430959
10768,YO25 9RA,53.954232,-0.429948
10769,YO25 9RB,53.952171,-0.409261
10770,YO25 9RD,53.942364,-0.406043
10771,YO25 9RE,53.935349,-0.400645
10772,YO25 9RF,53.925734,-0.399087
10773,YO25 9RG,53.920782,-0.379724
10774,YO25 9RH,53.922021,-0.368285
10775,YO25 9RJ,53.954593,-0.430282
10776,YO25 9RL,53.951702,-0.435998
10777,YO25 9RN,53.952815,-0.436581
10778,YO25 9RP,54.019095,-0.667799
10779,YO25 9RQ,53.932964,-0.379379
10780,YO25 9RR,54.018439,-0.667011
10781,YO25 9RS,54.019958,-0.666169
10782,YO25 9RT,54.020866,-0.666155
10783,YO25 9RU,54.023548,-0.666527
10784,YO25 9RW,54.020463,-0.66713
10785,YO25 9RX,54.020521,-0.661037
10786,YO25 9RY,54.019375,-0.661425
10787,YO25 9RZ,54.018539,-0.635744
10788,YO25 9SA,54.035294,-0.696579
10789,YO25 9SB,54.022338,-0.705455
10790,YO25 9SD,54.006996,-0.694721
10791,YO25 9SE,54.020172,-0.666707
10792,YO25 9SF,54.020048,-0.667004
10793,YO25 9SG,53.911136,-0.478757
10794,YO25 9SH,53.912938,-0.485294
10795,YO25 9SJ,53.91528,-0.491564
10796,YO25 9SL,53.912262,-0.487471
10797,YO25 9SN,53.912556,-0.486547
10798,YO25 9SP,53.910602,-0.487668
10799,YO25 9SQ,53.909758,-0.472727
10800,YO25 9SR,53.909128,-0.488294
10801,YO25 9SS,53.906212,-0.482422
10802,YO25 9ST,53.907293,-0.48762
10803,YO25 9SU,53.90886,-0.485006
10804,YO25 9SW,53.910977,-0.485913
10805,YO25 9SX,53.90272,-0.505
10806,YO25 9SY,53.91549,-0.488237
10807,YO25 9SZ,54.019565,-0.665586
10808,YO25 9TA,54.020999,-0.667616
10809,YO25 9TB,53.956634,-0.571489
10810,YO25 9TD,53.918598,-0.52337
10811,YO25 9TE,53.919484,-0.523938
10812,YO25 9TF,53.922686,-0.524069
10813,YO25 9TG,53.92,-0.522032
10814,YO25 9TH,53.917643,-0.523288
10815,YO25 9TJ,53.916339,-0.522557
10816,YO25 9TL,53.916451,-0.523573
10817,YO25 9TN,53.918811,-0.525439
10818,YO25 9TP,53.930277,-0.536976
10819,YO25 9TQ,53.918603,-0.5217
10820,YO25 9TR,53.934733,-0.525573
10821,YO25 9TS,53.937436,-0.517516
10822,YO25 9TT,53.921805,-0.498977
10823,YO25 9TU,53.956869,-0.571572
10824,YO25 9TW,53.92171,-0.549443
10825,YO25 8JT,53.964552,-0.339312
10826,YO25 8JU,53.963181,-0.332461
10827,YO25 8JW,53.969515,-0.355702
10828,YO25 8JX,53.962595,-0.330411
10829,YO25 8JY,53.961873,-0.33004
10830,YO25 8JZ,53.96376,-0.329294
10831,YO25 8LA,53.962845,-0.327047
10832,YO25 8LB,53.963513,-0.326609
10833,YO25 8LD,53.962529,-0.325658
10834,YO25 8LE,53.962079,-0.323298
10835,YO25 8LF,53.960994,-0.321924
10836,YO25 8LG,53.962845,-0.323831
10837,YO25 8LH,53.962396,-0.32452
10838,YO25 8LJ,53.963128,-0.318997
10839,YO25 8LL,53.963281,-0.317731
10840,YO25 8LN,53.959204,-0.314786
10841,YO25 8LP,53.955803,-0.320319
10842,YO25 8LQ,53.963833,-0.321639
10843,YO25 8LR,53.955979,-0.32778
10844,YO25 8LS,53.944073,-0.311389
10845,YO25 8LT,53.924047,-0.303821
10846,YO25 8LU,53.918178,-0.317322
10847,YO25 8LW,53.947971,-0.297822
10848,YO25 8LX,53.911648,-0.32268
10849,YO25 8LY,53.917412,-0.337848
10850,YO25 8LZ,53.913066,-0.358393
10851,YO25 8NA,53.927055,-0.351214
10852,YO25 8NB,53.937484,-0.344317
10853,YO25 8ND,53.962676,-0.316201
10854,YO25 8NJ,54.007709,-0.386273
10855,YO25 8NL,54.011606,-0.382567
10856,YO25 8NN,54.011081,-0.381015
10857,YO25 8NP,53.993416,-0.370839
10858,YO25 8NQ,53.98932,-0.387731
10859,YO25 8NR,53.994603,-0.379549
10860,YO25 8NS,53.992981,-0.381244
10861,YO25 8NT,53.993386,-0.381305
10862,YO25 8NU,53.991323,-0.381598
10863,YO25 8NW,53.99698,-0.35387
10864,YO25 8NX,53.989929,-0.377393
10865,YO25 8NY,53.963658,-0.323478
10866,YO25 8PE,53.912559,-0.301998
10867,YO25 8PF,54.014692,-0.224845
10868,YO25 8PG,54.015018,-0.225484
10869,YO25 8PJ,54.017129,-0.215812
10870,YO25 8PP,54.014537,-0.224058
10871,YO25 8PQ,54.014882,-0.228591
10872,YO25 8PR,54.012949,-0.239555
10873,YO25 8PS,54.006917,-0.247531
10874,YO25 8PT,54.004858,-0.253691
10875,YO25 8PU,54.004459,-0.254059
10876,YO25 8PW,54.016042,-0.224955
10877,YO25 8PX,54.002472,-0.260168
10878,YO25 8PY,54.006009,-0.254345
10880,YO25 8QA,54.008028,-0.256379
10881,YO25 8QB,54.014304,-0.259017
10882,YO25 8QD,54.007748,-0.254913
10883,YO25 8QE,53.916002,-0.307071
10884,YO25 8QF,53.915468,-0.308676
10885,YO25 8QG,53.912859,-0.301462
10886,YO25 8QH,53.912197,-0.304941
10887,YO25 8QJ,53.912,-0.303076
10888,YO25 8QL,53.912324,-0.302327
10889,YO25 8QN,53.912121,-0.304015
10890,YO25 8QP,53.912626,-0.306004
10891,YO25 8QQ,53.911223,-0.304067
10892,YO25 8QR,53.912285,-0.305409
10893,YO25 8QS,53.912474,-0.307975
10894,YO25 8QU,53.916046,-0.301222
10895,YO25 8QW,53.912593,-0.303722
10896,YO25 8QX,53.916407,-0.302593
10897,YO25 8QY,53.912354,-0.302026
10898,YO25 8QZ,53.913166,-0.299628
10899,YO25 8RA,53.914316,-0.29573
10900,YO25 8RB,53.911837,-0.2992
10901,YO25 8RD,53.911706,-0.300073
10902,YO25 8RE,53.915466,-0.309848
10903,YO25 8RF,53.914814,-0.311367
10904,YO25 8RG,53.912284,-0.297624
10905,YO25 8RH,53.912339,-0.300865
10906,YO25 8RL,53.910452,-0.302332
10907,YO25 8RN,53.910733,-0.302442
10908,YO25 8RP,53.910554,-0.301231
10909,YO25 8RQ,53.914977,-0.310842
10910,YO25 8RR,53.908819,-0.304438
10911,YO25 8RS,53.911379,-0.298564
10912,YO25 8RT,53.907109,-0.305431
10913,YO25 8RU,53.902757,-0.311726
10914,YO25 8RW,53.910207,-0.291012
10915,YO25 8RX,53.910167,-0.299953
10916,YO25 8RY,53.91099,-0.291967
10917,YO25 8RZ,53.910959,-0.301276
10918,YO25 8SA,53.903898,-0.283265
10919,YO25 8SB,53.902654,-0.284397
10920,YO25 8SD,53.909977,-0.301118
10921,YO25 8SE,53.911503,-0.303553
10922,YO25 8SF,53.910615,-0.303695
10923,YO25 8SG,53.911132,-0.299549
10924,YO25 8SH,53.911502,-0.305395
10925,YO25 6RU,54.002274,-0.438238
10926,YO25 6RW,53.999968,-0.444808
10927,YO25 6RX,53.998802,-0.440092
10928,YO25 6RY,53.999074,-0.440856
10929,YO25 6RZ,53.999873,-0.438804
10930,YO25 6SA,53.999873,-0.437458
10931,YO25 6SB,54.000626,-0.435889
10932,YO25 8SJ,53.977564,-0.220354
10933,YO25 8SL,53.977524,-0.218282
10934,YO25 8SN,53.978326,-0.21898
10935,YO25 8SP,53.979568,-0.21972
10936,YO25 8SQ,53.910499,-0.305634
10937,YO25 8SR,53.980022,-0.218176
10938,YO25 8SS,53.982229,-0.217757
10939,YO25 8ST,53.978695,-0.214514
10940,YO25 8SU,53.979253,-0.217873
10941,YO25 8SW,53.978286,-0.219872
10943,YO25 8SY,53.967778,-0.207092
10944,YO25 8SZ,53.977776,-0.220681
10945,YO25 8TA,53.976711,-0.219827
10946,YO25 8TB,53.976615,-0.218779
10947,YO25 8TD,53.976549,-0.220398
10948,YO25 8TE,53.994683,-0.224232
10949,YO25 8TF,53.978568,-0.207925
10950,YO25 8TG,53.978074,-0.2232
10951,YO25 8TH,53.975396,-0.229775
10952,YO25 8TJ,53.978981,-0.22302
10953,YO25 8TL,53.983502,-0.225592
